periodo,submercado,nome,geracao
1,2,CAMARGOS,23.0
1,2,CAMARGOS,23.0
1,2,ITUTINGA,12.5
1,2,ITUTINGA,12.5
1,2,ITUTINGA,14.0
1,2,ITUTINGA,14.0
1,2,FUNIL_GRANDE,60.0
1,2,FUNIL_GRANDE,60.0
1,2,FUNIL_GRANDE,60.0
1,2,FURNAS,0.0
1,2,FURNAS,152.0
1,2,FURNAS,0.0
1,2,FURNAS,152.00000000000003
1,2,FURNAS,0.0
1,2,FURNAS,0.0
1,2,FURNAS,0.0
1,2,FURNAS,115.96321819999991
2,2,CAMARGOS,23.0
2,2,CAMARGOS,23.0
2,2,ITUTINGA,12.5
2,2,ITUTINGA,12.5
2,2,ITUTINGA,14.0
2,2,ITUTINGA,14.0
2,2,FUNIL_GRANDE,60.0
2,2,FUNIL_GRANDE,60.000000000000014
2,2,FUNIL_GRANDE,60.00000000000014
2,2,FURNAS,0.0
2,2,FURNAS,90.69704479999993
2,2,FURNAS,0.0
2,2,FURNAS,152.00000000000003
2,2,FURNAS,0.0
2,2,FURNAS,0.0
2,2,FURNAS,0.0
2,2,FURNAS,152.0
3,2,CAMARGOS,23.0
3,2,CAMARGOS,23.0
3,2,ITUTINGA,12.5
3,2,ITUTINGA,12.5
3,2,ITUTINGA,14.0
3,2,ITUTINGA,14.0
3,2,FUNIL_GRANDE,60.0
3,2,FUNIL_GRANDE,60.000000000000014
3,2,FUNIL_GRANDE,60.0
3,2,FURNAS,0.0
3,2,FURNAS,15.2
3,2,FURNAS,0.0
3,2,FURNAS,56.37635489999997
3,2,FURNAS,0.0
3,2,FURNAS,152.0
3,2,FURNAS,0.0
3,2,FURNAS,152.0
4,2,CAMARGOS,23.0
4,2,CAMARGOS,23.0
4,2,ITUTINGA,12.5
4,2,ITUTINGA,12.5
4,2,ITUTINGA,14.0
4,2,ITUTINGA,14.0
4,2,FUNIL_GRANDE,60.0
4,2,FUNIL_GRANDE,59.999999999999986
4,2,FUNIL_GRANDE,60.0
4,2,FURNAS,0.0
4,2,FURNAS,15.2
4,2,FURNAS,0.0
4,2,FURNAS,15.200000000000003
4,2,FURNAS,15.2
4,2,FURNAS,147.0135065
4,2,FURNAS,15.2
4,2,FURNAS,152.0
5,2,CAMARGOS,23.0
5,2,CAMARGOS,23.0
5,2,ITUTINGA,12.5
5,2,ITUTINGA,12.5
5,2,ITUTINGA,14.0
5,2,ITUTINGA,14.0
5,2,FUNIL_GRANDE,60.0
5,2,FUNIL_GRANDE,60.0
5,2,FUNIL_GRANDE,60.0
5,2,FURNAS,0.0
5,2,FURNAS,15.2
5,2,FURNAS,0.0
5,2,FURNAS,15.200000000000003
5,2,FURNAS,15.2
5,2,FURNAS,15.2
5,2,FURNAS,152.0
5,2,FURNAS,134.0763134
6,2,CAMARGOS,23.0
6,2,CAMARGOS,23.0
6,2,ITUTINGA,12.5
6,2,ITUTINGA,12.5
6,2,ITUTINGA,13.999999999997645
6,2,ITUTINGA,14.0
6,2,FUNIL_GRANDE,60.0
6,2,FUNIL_GRANDE,60.0
6,2,FUNIL_GRANDE,60.0
6,2,FURNAS,0.0
6,2,FURNAS,0.0
6,2,FURNAS,0.0
6,2,FURNAS,0.0
6,2,FURNAS,15.2
6,2,FURNAS,19.30071630000239
6,2,FURNAS,152.0
6,2,FURNAS,152.0
7,2,CAMARGOS,23.0
7,2,CAMARGOS,23.0
7,2,ITUTINGA,12.5
7,2,ITUTINGA,12.5
7,2,ITUTINGA,13.999999999999998
7,2,ITUTINGA,14.0
7,2,FUNIL_GRANDE,60.0
7,2,FUNIL_GRANDE,60.0
7,2,FUNIL_GRANDE,60.000000000000014
7,2,FURNAS,0.0
7,2,FURNAS,0.0
7,2,FURNAS,0.0
7,2,FURNAS,0.0
7,2,FURNAS,152.0
7,2,FURNAS,15.2
7,2,FURNAS,15.2
7,2,FURNAS,150.8548808999999
8,2,CAMARGOS,23.0
8,2,CAMARGOS,23.0
8,2,ITUTINGA,12.5
8,2,ITUTINGA,12.5
8,2,ITUTINGA,14.0
8,2,ITUTINGA,14.0
8,2,FUNIL_GRANDE,60.0
8,2,FUNIL_GRANDE,60.0
8,2,FUNIL_GRANDE,60.0
8,2,FURNAS,0.0
8,2,FURNAS,0.0
8,2,FURNAS,0.0
8,2,FURNAS,0.0
8,2,FURNAS,15.2
8,2,FURNAS,148.9415448000001
8,2,FURNAS,15.2
8,2,FURNAS,152.0
9,2,CAMARGOS,23.0
9,2,CAMARGOS,23.0
9,2,ITUTINGA,12.5
9,2,ITUTINGA,12.5
9,2,ITUTINGA,14.0
9,2,ITUTINGA,14.0
9,2,FUNIL_GRANDE,60.0
9,2,FUNIL_GRANDE,60.0
9,2,FUNIL_GRANDE,60.0
9,2,FURNAS,0.0
9,2,FURNAS,0.0
9,2,FURNAS,0.0
9,2,FURNAS,0.0
9,2,FURNAS,15.200000000000003
9,2,FURNAS,15.512057400000048
9,2,FURNAS,152.0
9,2,FURNAS,152.0
10,2,CAMARGOS,23.0
10,2,CAMARGOS,23.0
10,2,ITUTINGA,12.5
10,2,ITUTINGA,12.5
10,2,ITUTINGA,13.999999999999996
10,2,ITUTINGA,14.0
10,2,FUNIL_GRANDE,60.0
10,2,FUNIL_GRANDE,60.0
10,2,FUNIL_GRANDE,60.0
10,2,FURNAS,0.0
10,2,FURNAS,0.0
10,2,FURNAS,0.0
10,2,FURNAS,0.0
10,2,FURNAS,19.756875899999955
10,2,FURNAS,152.0
10,2,FURNAS,152.0
10,2,FURNAS,15.2
11,2,CAMARGOS,23.0
11,2,CAMARGOS,23.0
11,2,ITUTINGA,12.5
11,2,ITUTINGA,12.5
11,2,ITUTINGA,14.0
11,2,ITUTINGA,14.0
11,2,FUNIL_GRANDE,60.0
11,2,FUNIL_GRANDE,60.0
11,2,FUNIL_GRANDE,60.0
11,2,FURNAS,0.0
11,2,FURNAS,0.0
11,2,FURNAS,0.0
11,2,FURNAS,0.0
11,2,FURNAS,152.0
11,2,FURNAS,34.13857439999997
11,2,FURNAS,152.0
11,2,FURNAS,15.2
12,2,CAMARGOS,23.0
12,2,CAMARGOS,23.0
12,2,ITUTINGA,12.5
12,2,ITUTINGA,12.5
12,2,ITUTINGA,13.999999999999995
12,2,ITUTINGA,14.0
12,2,FUNIL_GRANDE,60.0
12,2,FUNIL_GRANDE,60.0
12,2,FUNIL_GRANDE,60.0
12,2,FURNAS,0.0
12,2,FURNAS,0.0
12,2,FURNAS,0.0
12,2,FURNAS,152.0
12,2,FURNAS,152.0
12,2,FURNAS,41.98183009999991
12,2,FURNAS,0.0
12,2,FURNAS,0.0
13,2,CAMARGOS,23.0
13,2,CAMARGOS,23.0
13,2,ITUTINGA,12.5
13,2,ITUTINGA,12.5
13,2,ITUTINGA,14.0
13,2,ITUTINGA,14.0
13,2,FUNIL_GRANDE,60.0
13,2,FUNIL_GRANDE,60.0
13,2,FUNIL_GRANDE,60.0
